행정구역별(시군구),연령별,항목,단위,2015 년,2016 년,2017 년,2018 년,2019 년
읍부,50~54,여자,,2294,2349,2334,2412,2398
읍부,55~59,1인가구,,6038,6660,7088,7204,7146
읍부,55~59,남자,,3086,3496,3814,3943,3973
읍부,55~59,여자,,2952,3164,3274,3261,3173
읍부,60~64,1인가구,,5151,5860,6158,6661,7057
읍부,60~64,남자,,2221,2606,2824,3121,3394
읍부,60~64,여자,,2930,3254,3334,3540,3663
읍부,65~69,1인가구,,4552,5015,5531,5809,5983
읍부,65~69,남자,,1571,1756,2041,2168,2331
읍부,65~69,여자,,2981,3259,3490,3641,3652
읍부,70~74,1인가구,,5132,4900,4829,4912,5025
읍부,70~74,남자,,1147,1213,1258,1418,1477
읍부,70~74,여자,,3985,3687,3571,3494,3548
읍부,75~79,1인가구,,5501,5620,6040,6148,5958
읍부,75~79,남자,,1015,1044,1177,1175,1151
읍부,75~79,여자,,4486,4576,4863,4973,4807
읍부,80~84,1인가구,,3987,4287,4425,4687,5026
읍부,80~84,남자,,603,711,730,788,866
읍부,80~84,여자,,3384,3576,3695,3899,4160
읍부,85세 이상,1인가구,,2460,2630,2883,3129,3391
읍부,85세 이상,남자,,358,376,419,466,514
읍부,85세 이상,여자,,2102,2254,2464,2663,2877
면부,합계,1인가구,,94531,98314,100894,104383,106720
면부,합계,남자,,36582,39485,41334,44119,46332
면부,합계,여자,,57949,58829,59560,60264,60388
면부,20세 미만,1인가구,,398,470,470,403,563
면부,20세 미만,남자,,205,259,258,228,298
면부,20세 미만,여자,,193,211,212,175,265
면부,20~24,1인가구,,2040,2136,2169,2350,2692
면부,20~24,남자,,1144,1155,1179,1350,1563
면부,20~24,여자,,896,981,990,1000,1129
면부,25~29,1인가구,,2546,2674,2765,3164,3557
면부,25~29,남자,,1762,1863,1958,2198,2463
면부,25~29,여자,,784,811,807,966,1094
면부,30~34,1인가구,,2596,2538,2674,3004,3347
면부,30~34,남자,,1890,1896,1998,2215,2464
면부,30~34,여자,,706,642,676,789,883
면부,35~39,1인가구,,2354,2373,2583,2941,3074
면부,35~39,남자,,1727,1765,1915,2216,2285
면부,35~39,여자,,627,608,668,725,789
면부,40~44,1인가구,,3187,3010,2931,2955,3000
면부,40~44,남자,,2363,2229,2145,2164,2196
면부,40~44,여자,,824,781,786,791,804
면부,45~49,1인가구,,4643,4799,4749,4722,4531
면부,45~49,남자,,3300,3414,3358,3350,3230
면부,45~49,여자,,1343,1385,1391,1372,1301
면부,50~54,1인가구,,6626,6759,6604,6846,7032
면부,50~54,남자,,4216,4388,4320,4562,4701
면부,50~54,여자,,2410,2371,2284,2284,2331
면부,55~59,1인가구,,8260,9084,9681,10137,9963
면부,55~59,남자,,4601,5241,5596,5964,6118
면부,55~59,여자,,3659,3843,4085,4173,3845
면부,60~64,1인가구,,8100,9278,9856,10527,11117
면부,60~64,남자,,3786,4645,5225,5738,6148
면부,60~64,여자,,4314,4633,4631,4789,4969
면부,65~69,1인가구,,8694,9658,9994,10237,10375
면부,65~69,남자,,3162,3718,4050,4375,4685
면부,65~69,여자,,5532,5940,5944,5862,5690
면부,70~74,1인가구,,11675,10836,10179,9985,10055
면부,70~74,남자,,2779,2800,2856,2999,3293
면부,70~74,여자,,8896,8036,7323,6986,6762
면부,75~79,1인가구,,14618,14542,15027,14764,13940
면부,75~79,남자,,2650,2812,2960,3034,2941
면부,75~79,여자,,11968,11730,12067,11730,10999
면부,80~84,1인가구,,11625,12529,12990,13402,13721
면부,80~84,남자,,1828,2109,2208,2297,2363
면부,80~84,여자,,9797,10420,10782,11105,11358
면부,85세 이상,1인가구,,7169,7628,8222,8946,9753
면부,85세 이상,남자,,1169,1191,1308,1429,1584
면부,85세 이상,여자,,6000,6437,6914,7517,8169
동부,합계,1인가구,,158957,166451,171584,173048,176319
동부,합계,남자,,79375,83570,86210,86527,88235
동부,합계,여자,,79582,82881,85374,86521,88084
동부,20세 미만,1인가구,,2014,2370,2840,2218,2290
동부,20세 미만,남자,,1085,1240,1521,1153,1272
동부,20세 미만,여자,,929,1130,1319,1065,1018
동부,20~24,1인가구,,14630,17018,16480,15549,15953
동부,20~24,남자,,7410,9152,8901,8236,8762
동부,20~24,여자,,7220,7866,7579,7313,7191
동부,25~29,1인가구,,16945,17287,17258,17570,18140
동부,25~29,남자,,10584,11028,11122,11370,11534
동부,25~29,여자,,6361,6259,6136,6200,6606
동부,30~34,1인가구,,16841,16035,15462,14757,14536
동부,30~34,남자,,10997,10654,10366,9937,9891
동부,30~34,여자,,5844,5381,5096,4820,4645
동부,35~39,1인가구,,12791,13111,13610,13541,13162
동부,35~39,남자,,8367,8640,9039,9065,8919
동부,35~39,여자,,4424,4471,4571,4476,4243
동부,40~44,1인가구,,12965,12447,12410,11953,11596
동부,40~44,남자,,8218,7830,7812,7633,7423
동부,40~44,여자,,4747,4617,4598,4320,4173
동부,45~49,1인가구,,12821,13129,13702,13494,13454
동부,45~49,남자,,7703,7802,8198,8152,8084
동부,45~49,여자,,5118,5327,5504,5342,5370
동부,50~54,1인가구,,13364,13512,13557,13653,14214
동부,50~54,남자,,7050,7278,7336,7442,7813
동부,50~54,여자,,6314,6234,6221,6211,6401
동부,55~59,1인가구,,13920,14886,15814,16120,15832
동부,55~59,남자,,6366,6915,7417,7621,7621
동부,55~59,여자,,7554,7971,8397,8499,8211
동부,60~64,1인가구,,10902,12525,13603,14719,15493
동부,60~64,남자,,4240,4921,5536,6151,6424
동부,60~64,여자,,6662,7604,8067,8568,9069
동부,65~69,1인가구,,8780,9895,10906,11591,12144
동부,65~69,남자,,2814,3224,3586,3846,4087
동부,65~69,여자,,5966,6671,7320,7745,8057
동부,70~74,1인가구,,8263,8137,8301,8790,9432
동부,70~74,남자,,1981,2030,2178,2356,2649
동부,70~74,여자,,6282,6107,6123,6434,6783
동부,75~79,1인가구,,7394,7924,8789,9243,9207
동부,75~79,남자,,1409,1546,1727,1860,1861
동부,75~79,여자,,5985,6378,7062,7383,7346
동부,80~84,1인가구,,4739,5252,5659,6291,6847
동부,80~84,남자,,764,885,967,1120,1221
동부,80~84,여자,,3975,4367,4692,5171,5626
동부,85세 이상,1인가구,,2588,2923,3193,3559,4019
동부,85세 이상,남자,,387,425,504,585,674
동부,85세 이상,여자,,2201,2498,2689,2974,3345
포항시,합계,1인가구,,51113,53247,54966,56780,57651
포항시,합계,남자,,25009,25972,26819,27927,28266
포항시,합계,여자,,26104,27275,28147,28853,29385
포항시,20세 미만,1인가구,,217,205,223,195,182
포항시,20세 미만,남자,,107,108,111,90,103
포항시,20세 미만,여자,,110,97,112,105,79
포항시,20~24,1인가구,,1798,2006,1990,2050,1992
포항시,20~24,남자,,1053,1011,973,1045,963
포항시,20~24,여자,,745,995,1017,1005,1029
포항시,25~29,1인가구,,3580,3855,3812,4169,4344
포항시,25~29,남자,,2371,2575,2543,2846,2845
포항시,25~29,여자,,1209,1280,1269,1323,1499
포항시,30~34,1인가구,,4215,4023,3713,3717,3807
포항시,30~34,남자,,2850,2747,2587,2585,2669
포항시,30~34,여자,,1365,1276,1126,1132,1138
포항시,35~39,1인가구,,3496,3726,3803,3772,3804
포항시,35~39,남자,,2302,2453,2543,2586,2600
포항시,35~39,여자,,1194,1273,1260,1186,1204
포항시,40~44,1인가구,,4211,3903,3894,3642,3503
포항시,40~44,남자,,2793,2589,2540,2389,2339
포항시,40~44,여자,,1418,1314,1354,1253,1164
포항시,45~49,1인가구,,4504,4645,4793,4752,4654
포항시,45~49,남자,,2772,2858,2956,3015,2938
포항시,45~49,여자,,1732,1787,1837,1737,1716
포항시,50~54,1인가구,,5217,5104,5145,5143,5222
포항시,50~54,남자,,2811,2773,2821,2866,2982
포항시,50~54,여자,,2406,2331,2324,2277,2240
포항시,55~59,1인가구,,5913,6309,6565,6691,6401
포항시,55~59,남자,,2760,3055,3211,3245,3180
포항시,55~59,여자,,3153,3254,3354,3446,3221
포항시,60~64,1인가구,,4719,5468,5924,6459,6702
포항시,60~64,남자,,2008,2277,2569,2871,2929
포항시,60~64,여자,,2711,3191,3355,3588,3773
포항시,65~69,1인가구,,3679,4041,4571,4925,5129
포항시,65~69,남자,,1306,1463,1676,1824,1925
포항시,65~69,여자,,2373,2578,2895,3101,3204
포항시,70~74,1인가구,,3437,3395,3446,3697,3972
포항시,70~74,남자,,891,943,1026,1156,1232
포항시,70~74,여자,,2546,2452,2420,2541,2740
포항시,75~79,1인가구,,2958,3138,3550,3711,3769
포항시,75~79,남자,,578,629,728,809,862
포항시,75~79,여자,,2380,2509,2822,2902,2907
포항시,80~84,1인가구,,1976,2129,2222,2402,2556
포항시,80~84,남자,,276,334,360,395,452
포항시,80~84,여자,,1700,1795,1862,2007,2104
포항시,85세 이상,1인가구,,1193,1300,1315,1455,1614
포항시,85세 이상,남자,,131,157,175,205,247
포항시,85세 이상,여자,,1062,1143,1140,1250,1367
남구,합계,1인가구,,25794,26546,27163,27880,28146
남구,합계,남자,,13875,14205,14531,15005,15093
남구,합계,여자,,11919,12341,12632,12875,13053
남구,20세 미만,1인가구,,92,61,68,67,57
남구,20세 미만,남자,,51,34,37,33,34
남구,20세 미만,여자,,41,27,31,34,23
남구,20~24,1인가구,,884,793,715,802,738
남구,20~24,남자,,603,462,420,491,398
남구,20~24,여자,,281,331,295,311,340
남구,25~29,1인가구,,1943,2089,2029,2235,2282
남구,25~29,남자,,1348,1451,1398,1588,1542
남구,25~29,여자,,595,638,631,647,740
남구,30~34,1인가구,,2327,2211,2020,1971,2004
남구,30~34,남자,,1632,1555,1451,1422,1483
남구,30~34,여자,,695,656,569,549,521
남구,35~39,1인가구,,1839,1949,2011,1947,1944
남구,35~39,남자,,1285,1336,1389,1392,1378
남구,35~39,여자,,554,613,622,555,566
남구,40~44,1인가구,,2279,2085,2064,1917,1826
남구,40~44,남자,,1612,1479,1449,1329,1281
남구,40~44,여자,,667,606,615,588,545
남구,45~49,1인가구,,2463,2545,2543,2491,2385
남구,45~49,남자,,1615,1701,1709,1718,1628
남구,45~49,여자,,848,844,834,773,757
남구,50~54,1인가구,,2677,2581,2636,2620,2740
남구,50~54,남자,,1608,1565,1579,1573,1720
남구,50~54,여자,,1069,1016,1057,1047,1020
남구,55~59,1인가구,,3019,3230,3329,3327,3126
남구,55~59,남자,,1529,1688,1804,1823,1764
남구,55~59,여자,,1490,1542,1525,1504,1362
남구,60~64,1인가구,,2320,2693,2903,3139,3264
남구,60~64,남자,,1066,1197,1350,1472,1540
남구,60~64,여자,,1254,1496,1553,1667,1724
남구,65~69,1인가구,,1720,1933,2190,2354,2415
남구,65~69,남자,,621,744,841,907,961
남구,65~69,여자,,1099,1189,1349,1447,1454
남구,70~74,1인가구,,1565,1528,1585,1725,1855
남구,70~74,남자,,456,469,512,589,600
남구,70~74,여자,,1109,1059,1073,1136,1255
남구,75~79,1인가구,,1309,1377,1573,1648,1706
남구,75~79,남자,,279,308,368,397,430
남구,75~79,여자,,1030,1069,1205,1251,1276
남구,80~84,1인가구,,877,941,963,1050,1143
남구,80~84,남자,,117,153,155,187,225
남구,80~84,여자,,760,788,808,863,918
남구,85세 이상,1인가구,,480,530,534,587,661
남구,85세 이상,남자,,53,63,69,84,109
남구,85세 이상,여자,,427,467,465,503,552
북구,합계,1인가구,,25319,26701,27803,28900,29505
북구,합계,남자,,11134,11767,12288,12922,13173
북구,합계,여자,,14185,14934,15515,15978,16332
북구,20세 미만,1인가구,,125,144,155,128,125
북구,20세 미만,남자,,56,74,74,57,69
북구,20세 미만,여자,,69,70,81,71,56
북구,20~24,1인가구,,914,1213,1275,1248,1254
북구,20~24,남자,,450,549,553,554,565
북구,20~24,여자,,464,664,722,694,689
북구,25~29,1인가구,,1637,1766,1783,1934,2062
북구,25~29,남자,,1023,1124,1145,1258,1303
북구,25~29,여자,,614,642,638,676,759
북구,30~34,1인가구,,1888,1812,1693,1746,1803
북구,30~34,남자,,1218,1192,1136,1163,1186
북구,30~34,여자,,670,620,557,583,617
북구,35~39,1인가구,,1657,1777,1792,1825,1860
북구,35~39,남자,,1017,1117,1154,1194,1222
북구,35~39,여자,,640,660,638,631,638
북구,40~44,1인가구,,1932,1818,1830,1725,1677
북구,40~44,남자,,1181,1110,1091,1060,1058
북구,40~44,여자,,751,708,739,665,619
북구,45~49,1인가구,,2041,2100,2250,2261,2269
북구,45~49,남자,,1157,1157,1247,1297,1310
북구,45~49,여자,,884,943,1003,964,959
북구,50~54,1인가구,,2540,2523,2509,2523,2482
북구,50~54,남자,,1203,1208,1242,1293,1262
북구,50~54,여자,,1337,1315,1267,1230,1220
북구,55~59,1인가구,,2894,3079,3236,3364,3275
북구,55~59,남자,,1231,1367,1407,1422,1416
북구,55~59,여자,,1663,1712,1829,1942,1859
북구,60~64,1인가구,,2399,2775,3021,3320,3438
북구,60~64,남자,,942,1080,1219,1399,1389
북구,60~64,여자,,1457,1695,1802,1921,2049
북구,65~69,1인가구,,1959,2108,2381,2571,2714
북구,65~69,남자,,685,719,835,917,964
북구,65~69,여자,,1274,1389,1546,1654,1750
북구,70~74,1인가구,,1872,1867,1861,1972,2117
북구,70~74,남자,,435,474,514,567,632
북구,70~74,여자,,1437,1393,1347,1405,1485
북구,75~79,1인가구,,1649,1761,1977,2063,2063
북구,75~79,남자,,299,321,360,412,432
북구,75~79,여자,,1350,1440,1617,1651,1631
북구,80~84,1인가구,,1099,1188,1259,1352,1413
북구,80~84,남자,,159,181,205,208,227
북구,80~84,여자,,940,1007,1054,1144,1186
북구,85세 이상,1인가구,,713,770,781,868,953
북구,85세 이상,남자,,78,94,106,121,138
북구,85세 이상,여자,,635,676,675,747,815
경주시,합계,1인가구,,32760,34493,35678,36355,36572
경주시,합계,남자,,15097,16205,16999,17355,17509
경주시,합계,여자,,17663,18288,18679,19000,19063
경주시,20세 미만,1인가구,,450,712,826,690,638
경주시,20세 미만,남자,,256,395,498,420,352
경주시,20세 미만,여자,,194,317,328,270,286
경주시,20~24,1인가구,,3166,3635,3519,3431,3447
경주시,20~24,남자,,1632,2030,1947,1838,1883
경주시,20~24,여자,,1534,1605,1572,1593,1564
경주시,25~29,1인가구,,2237,2353,2431,2434,2541
경주시,25~29,남자,,1542,1617,1728,1715,1741
경주시,25~29,여자,,695,736,703,719,800
경주시,30~34,1인가구,,1997,1804,1841,1788,1872
경주시,30~34,남자,,1347,1252,1277,1252,1320
경주시,30~34,여자,,650,552,564,536,552
경주시,35~39,1인가구,,1702,1701,1838,1922,1824
경주시,35~39,남자,,1159,1181,1300,1329,1265
경주시,35~39,여자,,543,520,538,593,559
경주시,40~44,1인가구,,2170,2022,1935,1907,1860
경주시,40~44,남자,,1426,1332,1295,1301,1256
경주시,40~44,여자,,744,690,640,606,604
경주시,45~49,1인가구,,2273,2338,2452,2463,2444
경주시,45~49,남자,,1417,1447,1531,1558,1536
경주시,45~49,여자,,856,891,921,905,908
경주시,50~54,1인가구,,2697,2753,2747,2817,2835
경주시,50~54,남자,,1522,1610,1571,1663,1683
경주시,50~54,여자,,1175,1143,1176,1154,1152
경주시,55~59,1인가구,,3084,3280,3412,3504,3349
경주시,55~59,남자,,1561,1650,1775,1814,1783
경주시,55~59,여자,,1523,1630,1637,1690,1566
경주시,60~64,1인가구,,2584,3026,3288,3541,3593
경주시,60~64,남자,,1098,1361,1525,1641,1668
경주시,60~64,여자,,1486,1665,1763,1900,1925
경주시,65~69,1인가구,,2265,2514,2715,2868,2975
경주시,65~69,남자,,773,884,972,1053,1132
경주시,65~69,여자,,1492,1630,1743,1815,1843
경주시,70~74,1인가구,,2498,2418,2332,2372,2475
경주시,70~74,남자,,521,545,584,668,757
경주시,70~74,여자,,1977,1873,1748,1704,1718
경주시,75~79,1인가구,,2557,2636,2842,2904,2755
경주시,75~79,남자,,430,440,486,523,506
경주시,75~79,여자,,2127,2196,2356,2381,2249
경주시,80~84,1인가구,,1993,2085,2154,2264,2356
경주시,80~84,남자,,281,315,322,365,369
경주시,80~84,여자,,1712,1770,1832,1899,1987
경주시,85세 이상,1인가구,,1087,1216,1346,1450,1608
경주시,85세 이상,남자,,132,146,188,215,258
경주시,85세 이상,여자,,955,1070,1158,1235,1350
김천시,합계,1인가구,,16151,16847,17774,17891,18410
김천시,합계,남자,,7083,7427,7840,7919,8316
김천시,합계,여자,,9068,9420,9934,9972,10094
김천시,20세 미만,1인가구,,139,160,189,179,174
김천시,20세 미만,남자,,50,58,78,69,80
김천시,20세 미만,여자,,89,102,111,110,94
김천시,20~24,1인가구,,1014,1066,1239,1086,1085
김천시,20~24,남자,,468,490,542,469,509
김천시,20~24,여자,,546,576,697,617,576
김천시,25~29,1인가구,,961,1061,1214,1241,1313
김천시,25~29,남자,,609,691,779,763,806
김천시,25~29,여자,,352,370,435,478,507
김천시,30~34,1인가구,,1058,1078,1113,1075,1138
김천시,30~34,남자,,726,739,763,756,789
김천시,30~34,여자,,332,339,350,319,349
김천시,35~39,1인가구,,897,907,960,922,934
김천시,35~39,남자,,633,639,659,641,675
김천시,35~39,여자,,264,268,301,281,259
김천시,40~44,1인가구,,895,867,887,877,882
김천시,40~44,남자,,596,565,579,597,585
김천시,40~44,여자,,299,302,308,280,297
김천시,45~49,1인가구,,1103,1103,1128,1124,1128
김천시,45~49,남자,,768,745,739,730,739
김천시,45~49,여자,,335,358,389,394,389
김천시,50~54,1인가구,,1302,1349,1300,1317,1381
김천시,50~54,남자,,820,860,832,845,875
김천시,50~54,여자,,482,489,468,472,506
김천시,55~59,1인가구,,1371,1515,1655,1670,1667
김천시,55~59,남자,,686,772,844,875,903
김천시,55~59,여자,,685,743,811,795,764
김천시,60~64,1인가구,,1210,1347,1409,1459,1560
김천시,60~64,남자,,473,550,587,643,704
김천시,60~64,여자,,737,797,822,816,856
김천시,65~69,1인가구,,1218,1324,1389,1419,1463
김천시,65~69,남자,,419,458,472,462,509
김천시,65~69,여자,,799,866,917,957,954
김천시,70~74,1인가구,,1336,1286,1285,1329,1398
김천시,70~74,남자,,272,283,325,373,418
김천시,70~74,여자,,1064,1003,960,956,980
김천시,75~79,1인가구,,1663,1673,1739,1734,1669
김천시,75~79,남자,,275,270,298,313,309
김천시,75~79,여자,,1388,1403,1441,1421,1360
김천시,80~84,1인가구,,1195,1302,1385,1494,1561
김천시,80~84,남자,,173,196,211,236,249
김천시,80~84,여자,,1022,1106,1174,1258,1312
김천시,85세 이상,1인가구,,789,809,882,965,1057
김천시,85세 이상,남자,,115,111,132,147,166
김천시,85세 이상,여자,,674,698,750,818,891
안동시,합계,1인가구,,21325,21974,22516,23211,23852
안동시,합계,남자,,9827,10093,10402,10697,11193
안동시,합계,여자,,11498,11881,12114,12514,12659
안동시,20세 미만,1인가구,,444,404,402,387,349
안동시,20세 미만,남자,,298,260,246,235,237
안동시,20세 미만,여자,,146,144,156,152,112
안동시,20~24,1인가구,,2226,2327,2261,2302,2347
안동시,20~24,남자,,1329,1313,1300,1276,1423
안동시,20~24,여자,,897,1014,961,1026,924
